id,sport,start,stop,distance,longitude,latitude,highest_temperature,lowest_temperature,highest_altitude,lowest_altitude,local_time,ascent_total,descent_total,calories,max_heart_rate,duration_moving,duration_total
1668332933.0,running,2022-11-13T09:48:53+0000,2022-11-13T10:24:51+0000,6321.82,-569830279.0,-186456451.0,29,25,1233.4,1197.0,2022-11-13T07:24:51,73.0,78.0,367.0,161.0,2153.196,2153.196
1681935597.0,running,2023-04-19T20:19:57+0000,2023-04-19T20:53:10+0000,6551.25,1654377016.0,-416417411.0,26,21,99.79999999999995,54.799999999999955,2023-04-20T06:23:10,38.0,55.0,382.0,171.0,1988.813,1988.813
1723882363.0,running,2024-08-17T08:12:43+0000,2024-08-17T12:58:02+0000,40197.64,-569825535.0,-186466344.0,33,21,1238.2,1122.0,2024-08-17T09:58:02,517.0,528.0,1607.0,146.0,15326.399,17105.785
1636443594.0,running,2021-11-09T07:39:54+0000,2021-11-09T08:28:19+0000,9015.41,-569830480.0,-186455784.0,27,22,1216.4,1197.4,2021-11-09T05:28:19,88.0,97.0,563.0,175.0,2899.934,2899.934
1650355016.0,running,2022-04-19T07:56:56+0000,2022-04-19T08:27:30+0000,5384.83,-569829993.0,-186456428.0,27,20,1214.6,1197.0,2022-04-19T05:27:30,54.0,58.0,312.0,167.0,1828.545,1828.545
1668946629.0,running,2022-11-20T12:17:09+0000,2022-11-20T13:31:10+0000,11455.14,-569830103.0,-186455968.0,33,27,1217.0,1201.2,2022-11-20T10:31:10,132.0,132.0,663.0,165.0,4436.57,4436.57
1723036583.0,hiking,2024-08-07T13:16:23+0000,2024-08-07T14:23:46+0000,1282.8,-859573857.0,-159763873.0,22,19,3788.6000000000004,3752.2,2024-08-07T09:23:46,40.0,44.0,97.0,132.0,2538.937,2538.937
1716450576.0,running,2024-05-23T07:49:36+0000,2024-05-23T10:01:59+0000,19485.77,-569826043.0,-186464751.0,29,20,1218.4,1147.0,2024-05-23T07:01:59,194.0,208.0,733.0,167.0,7931.826,7931.826
1693603186.0,running,2023-09-01T21:19:46+0000,2023-09-01T21:32:47+0000,2155.46,1654409241.0,-416413965.0,20,19,160.0,110.60000000000002,2023-09-02T07:02:47,55.0,6.0,141.0,163.0,775.937,775.937
1708155923.0,running,2024-02-17T07:45:23+0000,2024-02-17T11:09:15+0000,32320.74,-569825386.0,-186465410.0,31,25,1189.0,1172.4,2024-02-17T08:09:15,289.0,294.0,1398.0,173.0,12214.198,12214.198
1630569688.0,running,2021-09-02T08:01:28+0000,2021-09-02T08:56:06+0000,5324.58,-569829160.0,-186455429.0,28,20,1213.2,1201.2,2021-09-02T05:56:06,51.0,56.0,301.0,174.0,1773.066,1773.066
1693707011.0,walking,2023-09-03T02:10:11+0000,2023-09-03T02:34:10+0000,2350.64,1654647856.0,-416372672.0,31,30,185.79999999999995,138.0,2023-09-03T12:04:10,9.0,54.0,107.0,134.0,1431.666,1431.666
1656230529.0,running,2022-06-26T08:02:09+0000,2022-06-26T08:32:19+0000,5400.9,-569830624.0,-186456537.0,27,21,1209.2,1183.2,2022-06-26T05:32:19,40.0,59.0,331.0,173.0,1799.32,1799.32
1667027693.0,running,2022-10-29T07:14:53+0000,2022-10-29T07:59:22+0000,7212.66,-569829880.0,-186455311.0,30,25,1211.0,1197.6,2022-10-29T04:59:22,57.0,72.0,393.0,148.0,2663.711,2663.711
1625385797.0,running,2021-07-04T08:03:17+0000,2021-07-04T08:55:01+0000,5327.57,-569830523.0,-186455988.0,25,18,1209.6,1193.6,2021-07-04T05:55:01,51.0,54.0,329.0,159.0,1599.486,1599.486
1721288589.0,running,2024-07-18T07:43:09+0000,2024-07-18T10:03:30+0000,22871.47,-569825145.0,-186466552.0,27,17,1226.8,1155.8,2024-07-18T07:03:30,239.0,247.0,726.0,181.0,8410.184,8410.184
1678566428.0,running,2023-03-11T20:27:08+0000,2023-03-11T21:25:11+0000,4487.21,1652578727.0,-415797153.0,27,20,18.200000000000045,4.600000000000023,2023-03-12T07:55:11,17.0,22.0,279.0,150.0,3478.008,3478.008
1682971998.0,running,2023-05-01T20:13:18+0000,2023-05-01T20:44:45+0000,6558.13,1654376804.0,-416417313.0,25,21,100.39999999999998,57.60000000000002,2023-05-02T06:14:45,36.0,50.0,351.0,179.0,1882.243,1882.243
1718005579.0,running,2024-06-10T07:46:19+0000,2024-06-10T10:04:52+0000,21141.71,-569825562.0,-186466377.0,27,17,1223.6,1156.6,2024-06-10T07:04:52,208.0,227.0,1255.0,190.0,8302.614,8302.614
1662106407.0,running,2022-09-02T08:13:27+0000,2022-09-02T08:42:41+0000,5326.08,-569830760.0,-186456491.0,26,20,1211.8,1186.8,2022-09-02T05:42:41,38.0,55.0,297.0,168.0,1749.585,1749.585
1645346033.0,running,2022-02-20T08:33:53+0000,2022-02-20T09:02:05+0000,5051.86,-569830381.0,-186456322.0,27,22,1215.4,1204.0,2022-02-20T06:02:05,50.0,52.0,319.0,184.0,1683.842,1687.153
1637049168.0,running,2021-11-16T07:52:48+0000,2021-11-16T08:30:50+0000,7095.76,-569830915.0,-186456405.0,27,21,1210.6,1191.0,2021-11-16T05:30:50,69.0,79.0,441.0,181.0,2277.141,2277.141
1708502048.0,running,2024-02-21T07:54:08+0000,2024-02-21T08:27:21+0000,5497.54,-569825641.0,-186465869.0,27,23,1184.4,1166.2,2024-02-21T05:27:21,53.0,62.0,287.0,161.0,1972.019,1972.019
1616485694.0,running,2021-03-23T07:48:14+0000,2021-03-23T09:17:18+0000,11219.39,,,30,26,1193.6,1183.6,2021-03-23T06:17:18,5.0,16.0,699.0,162.0,3839.089,3839.089
1661760508.0,running,2022-08-29T08:08:28+0000,2022-08-29T08:38:17+0000,5282.37,-569827886.0,-186454736.0,28,23,1210.8,1182.2,2022-08-29T05:38:17,36.0,59.0,313.0,154.0,1784.573,1784.573
1638429290.0,running,2021-12-02T07:14:50+0000,2021-12-02T07:44:01+0000,5308.91,-569830677.0,-186456088.0,28,24,1210.4,1195.8,2021-12-02T04:44:01,49.0,58.0,327.0,174.0,1737.503,1737.503
1621150403.0,running,2021-05-16T07:33:23+0000,2021-05-16T08:36:29+0000,10662.8,-569830339.0,-186456352.0,26,20,1214.0,1197.8,2021-05-16T05:36:29,103.0,110.0,646.0,161.0,3137.867,3220.195
1699948959.0,running,2023-11-14T08:02:39+0000,2023-11-14T09:31:22+0000,16502.06,-569825874.0,-186466808.0,32,27,1191.6,1175.8,2023-11-14T06:31:22,144.0,149.0,740.0,173.0,5318.845,5318.845
1694464396.0,running,2023-09-11T20:33:16+0000,2023-09-11T21:04:10+0000,6600.91,1654376545.0,-416416866.0,24,17,100.60000000000002,56.200000000000045,2023-09-12T06:34:10,37.0,52.0,383.0,178.0,1848.387,1848.387
1622531643.0,running,2021-06-01T07:14:03+0000,2021-06-01T08:38:16+0000,8480.85,,,29,27,1209.4,1176.0,2021-06-01T05:38:16,6.0,13.0,593.0,160.0,3548.566,3548.566
1707985216.0,running,2024-02-15T08:20:16+0000,2024-02-15T09:55:19+0000,14682.66,-569825640.0,-186466063.0,30,25,1223.8,1154.2,2024-02-15T06:55:19,181.0,185.0,635.0,169.0,5690.65,5690.65
1655365437.0,running,2022-06-16T07:43:57+0000,2022-06-16T08:12:40+0000,5338.02,-569830840.0,-186456158.0,27,22,1212.6,1201.6,2022-06-16T05:12:40,46.0,52.0,334.0,179.0,1716.395,1716.395
1649921725.0,running,2022-04-14T07:35:25+0000,2022-04-14T08:03:41+0000,5366.79,-569830550.0,-186455905.0,30,24,1213.2,1199.0,2022-04-14T05:03:41,40.0,47.0,338.0,187.0,1683.7,1683.7
1680726161.0,running,2023-04-05T20:22:41+0000,2023-04-05T20:49:58+0000,5335.26,1654377564.0,-416416931.0,29,20,101.79999999999995,92.39999999999998,2023-04-06T06:19:58,18.0,21.0,277.0,185.0,1627.669,1627.669
1710141040.0,running,2024-03-11T07:10:40+0000,2024-03-11T08:13:12+0000,10305.27,-569826122.0,-186466445.0,30,26,1188.0,1175.6,2024-03-11T05:13:12,90.0,92.0,556.0,174.0,3746.575,3746.575
1707810322.0,running,2024-02-13T07:45:22+0000,2024-02-13T09:21:15+0000,15544.11,-569825555.0,-186465897.0,29,22,1189.0,1164.2,2024-02-13T06:21:15,193.0,203.0,545.0,156.0,5739.589,5739.589
1715587612.0,running,2024-05-13T08:06:52+0000,2024-05-13T10:04:59+0000,18507.91,-569825637.0,-186466491.0,30,24,1227.6,1158.4,2024-05-13T07:04:59,187.0,193.0,1247.0,161.0,7077.676,7077.676
1713168069.0,running,2024-04-15T08:01:09+0000,2024-04-15T10:04:48+0000,18239.22,-569825855.0,-186466638.0,30,22,1220.0,1151.8,2024-04-15T07:04:48,198.0,210.0,791.0,176.0,7404.975,7404.975
1686773746.0,running,2023-06-14T20:15:46+0000,2023-06-14T20:46:49+0000,6562.98,1654377708.0,-416417804.0,22,17,100.60000000000002,65.0,2023-06-15T06:16:49,28.0,52.0,374.0,176.0,1856.929,1856.929
1711701495.0,running,2024-03-29T08:38:15+0000,2024-03-29T09:48:07+0000,12169.57,-419352264.0,-86006558.0,33,29,107.79999999999995,99.39999999999998,2024-03-29T06:48:07,27.0,34.0,627.0,159.0,4187.098,4187.098
1709425978.0,running,2024-03-03T00:32:58+0000,2024-03-03T06:01:45+0000,45163.78,1666595334.0,425798705.0,26,16,24.0,-15.800000000000011,2024-03-03T15:01:45,134.0,128.0,2060.0,178.0,19722.049,19722.049
1695502649.0,running,2023-09-23T20:57:29+0000,2023-09-23T21:30:56+0000,6596.14,1654377029.0,-416416865.0,26,20,106.39999999999998,64.79999999999995,2023-09-24T07:00:56,40.0,45.0,337.0,175.0,2001.734,2001.734
1650524445.0,running,2022-04-21T07:00:45+0000,2022-04-21T09:22:38+0000,23174.27,-569831317.0,-186456102.0,29,22,1211.8,1190.8,2022-04-21T06:22:38,225.0,234.0,1516.0,174.0,8499.057,8499.057
1682377569.0,running,2023-04-24T23:06:09+0000,2023-04-24T23:30:02+0000,3757.19,1654774844.0,-416406188.0,32,27,171.79999999999995,97.0,2023-04-25T09:00:02,24.0,100.0,246.0,163.0,1425.828,1425.828
1667199753.0,running,2022-10-31T07:02:33+0000,2022-10-31T11:26:44+0000,40019.83,-569830095.0,-186455157.0,34,27,1215.0,1190.0,2022-10-31T08:26:44,414.0,444.0,2232.0,173.0,15845.319,15845.319
1655968558.0,running,2022-06-23T07:15:58+0000,2022-06-23T07:44:32+0000,5332.32,-569830380.0,-186456305.0,26,22,1213.0,1188.0,2022-06-23T04:44:32,30.0,48.0,317.0,177.0,1708.961,1708.961
1715241434.0,running,2024-05-09T07:57:14+0000,2024-05-09T10:04:00+0000,19571.46,-569825394.0,-186466048.0,29,21,1227.2,1157.2,2024-05-09T07:04:00,204.0,208.0,736.0,166.0,7595.414,7595.414
1655796417.0,running,2022-06-21T07:26:57+0000,2022-06-21T08:25:30+0000,10098.49,-569830381.0,-186456204.0,26,21,1215.0,1191.2,2022-06-21T05:25:30,101.0,112.0,634.0,164.0,3508.295,3508.295
1692392488.0,running,2023-08-18T21:01:28+0000,2023-08-18T23:04:08+0000,21088.97,1654376619.0,-416417725.0,27,19,104.0,27.0,2023-08-19T08:34:08,150.0,164.0,1117.0,172.0,7353.62,7353.62
1662277186.0,running,2022-09-04T07:39:46+0000,2022-09-04T08:35:43+0000,10101.6,-569830184.0,-186456403.0,29,25,1214.6,1184.8,2022-09-04T05:35:43,83.0,105.0,645.0,175.0,3352.787,3352.787
1721462082.0,running,2024-07-20T07:54:42+0000,2024-07-20T12:30:18+0000,40314.92,-569826061.0,-186466173.0,30,16,1238.0,1116.8,2024-07-20T09:30:18,531.0,543.0,1637.0,176.0,14640.576,16493.659
1707551483.0,running,2024-02-10T07:51:23+0000,2024-02-10T11:27:21+0000,32689.8,-569825500.0,-186465659.0,29,22,1184.6,1164.8,2024-02-10T08:27:21,274.0,291.0,1190.0,132.0,12760.336,12945.52
1681763160.0,running,2023-04-17T20:26:00+0000,2023-04-17T20:53:46+0000,5470.06,1654378018.0,-416417811.0,24,19,114.79999999999995,76.60000000000002,2023-04-18T06:23:46,36.0,51.0,377.0,190.0,1660.852,1660.852
1636011879.0,running,2021-11-04T07:44:39+0000,2021-11-04T08:14:04+0000,5320.5,-569830766.0,-186455475.0,28,23,1213.0,1202.0,2021-11-04T05:14:04,45.0,52.0,307.0,167.0,1758.086,1758.086
1661154723.0,running,2022-08-22T07:52:03+0000,2022-08-22T08:22:05+0000,5373.21,-569829928.0,-186456295.0,26,20,1235.0,1186.8,2022-08-22T05:22:05,47.0,93.0,330.0,158.0,1796.384,1796.384
1662707525.0,running,2022-09-09T07:12:05+0000,2022-09-09T08:19:37+0000,11541.09,-569831837.0,-186456225.0,28,24,1218.0,1199.4,2022-09-09T05:19:37,120.0,134.0,741.0,170.0,4047.123,4047.123
1658215591.0,running,2022-07-19T07:26:31+0000,2022-07-19T08:28:57+0000,11016.83,-569830440.0,-186456414.0,27,23,1242.6,1170.0,2022-07-19T05:28:57,167.0,173.0,690.0,176.0,3740.019,3740.019
1645517783.0,running,2022-02-22T08:16:23+0000,2022-02-22T08:47:05+0000,5341.29,-569830120.0,-186456241.0,27,22,1217.2,1204.2,2022-02-22T05:47:05,51.0,57.0,333.0,172.0,1837.73,1837.73
1646553444.0,running,2022-03-06T07:57:24+0000,2022-03-06T08:28:08+0000,5346.5,-569830314.0,-186456288.0,28,23,1212.0,1197.2,2022-03-06T05:28:08,51.0,58.0,327.0,156.0,1837.277,1837.277
1692560379.0,running,2023-08-20T19:39:39+0000,2023-08-20T20:49:59+0000,13177.16,1654378532.0,-416418406.0,24,16,108.20000000000005,61.799999999999955,2023-08-21T06:19:59,83.0,86.0,861.0,161.0,4214.763,4214.763
1666337166.0,running,2022-10-21T07:26:06+0000,2022-10-21T08:25:37+0000,10067.57,-569830237.0,-186455976.0,31,27,1214.6,1201.0,2022-10-21T05:25:37,105.0,113.0,582.0,169.0,3564.844,3564.844
1709767433.0,walking,2024-03-06T23:23:53+0000,2024-03-06T23:49:53+0000,1959.22,1616609758.0,413904188.0,19,18,12.600000000000023,2.8000000000000114,2024-03-07T08:49:53,10.0,5.0,77.0,105.0,1555.683,1555.683
1716882705.0,running,2024-05-28T07:51:45+0000,2024-05-28T10:02:04+0000,19582.15,-569825404.0,-186466018.0,29,19,1222.0,1153.8,2024-05-28T07:02:04,203.0,213.0,650.0,120.0,7807.591,7807.591
1706341527.0,running,2024-01-27T07:45:27+0000,2024-01-27T11:24:01+0000,32523.19,-569825690.0,-186466505.0,31,24,1188.6,1166.2,2024-01-27T08:24:01,295.0,306.0,1969.0,192.0,11887.608,13092.917
1665215081.0,running,2022-10-08T07:44:41+0000,2022-10-08T08:45:33+0000,10209.96,-569830815.0,-186455804.0,28,23,1214.4,1200.8,2022-10-08T05:45:33,86.0,95.0,614.0,161.0,3646.125,3646.125
1707724769.0,running,2024-02-12T07:59:29+0000,2024-02-12T09:06:46+0000,11163.36,-569825619.0,-186465792.0,28,22,1221.4,1150.2,2024-02-12T06:06:46,139.0,139.0,491.0,159.0,4026.383,4026.383
1708415626.0,running,2024-02-20T07:53:46+0000,2024-02-20T09:28:57+0000,15534.26,-569825821.0,-186465739.0,28,23,1187.0,1156.6,2024-02-20T06:28:57,180.0,195.0,524.0,123.0,5697.133,5697.133
1724745710.0,running,2024-08-27T08:01:50+0000,2024-08-27T10:02:38+0000,17850.53,-569825460.0,-186466119.0,29,22,1190.0,1171.0,2024-08-27T07:02:38,150.0,158.0,666.0,161.0,6876.541,7235.052
1694636699.0,running,2023-09-13T20:24:59+0000,2023-09-13T20:57:48+0000,6606.6,1654377152.0,-416416972.0,26,22,106.60000000000002,68.0,2023-09-14T06:27:48,39.0,41.0,410.0,172.0,1963.848,1963.848
1695241672.0,running,2023-09-20T20:27:52+0000,2023-09-20T20:59:17+0000,6538.84,1654354346.0,-416417734.0,22,18,88.39999999999998,50.39999999999998,2023-09-21T06:29:17,30.0,47.0,386.0,185.0,1876.354,1876.354
1706601801.0,running,2024-01-30T08:03:21+0000,2024-01-30T09:42:43+0000,17537.58,-569825551.0,-186464574.0,30,24,1187.2,1165.8,2024-01-30T06:42:43,169.0,181.0,958.0,186.0,5944.997,5944.997
1620718914.0,running,2021-05-11T07:41:54+0000,2021-05-11T09:10:35+0000,9187.48,,,29,25,1182.6,1165.8,2021-05-11T06:10:35,7.0,19.0,778.0,161.0,3816.297,3816.297
1689475906.0,walking,2023-07-16T02:51:46+0000,2023-07-16T03:01:04+0000,173.4,1652342589.0,-418505054.0,21,20,33.799999999999955,11.199999999999989,2023-07-16T12:31:04,0.0,22.0,32.0,103.0,506.302,506.302
1689709328.0,running,2023-07-18T19:42:08+0000,2023-07-18T20:51:46+0000,13080.06,1654377175.0,-416418293.0,25,15,108.60000000000002,57.39999999999998,2023-07-19T06:21:46,95.0,104.0,744.0,171.0,4172.042,4172.042
1670570986.0,running,2022-12-09T07:29:46+0000,2022-12-09T09:26:41+0000,21300.4,-569830340.0,-186456294.0,29,24,1215.4,1191.6,2022-12-09T06:26:41,216.0,229.0,1106.0,149.0,7008.058,7008.058
1702887478.0,running,2023-12-18T08:17:58+0000,2023-12-18T09:13:24+0000,10235.43,-569825971.0,-186465873.0,30,24,1223.4,1153.6,2023-12-18T06:13:24,128.0,130.0,532.0,177.0,3321.051,3321.051
1622361515.0,running,2021-05-30T07:58:35+0000,2021-05-30T08:44:43+0000,4414.97,-569830596.0,-186456626.0,29,22,1213.6,1194.8,2021-05-30T05:44:43,38.0,44.0,203.0,138.0,1263.739,1263.739
1616659266.0,running,2021-03-25T08:01:06+0000,2021-03-25T09:30:04+0000,10359.67,,,30,27,1199.2,1178.2,2021-03-25T06:30:04,4.0,16.0,768.0,165.0,3833.234,3833.234
1713253204.0,running,2024-04-16T07:40:04+0000,2024-04-16T10:02:11+0000,21756.43,-569824281.0,-186466019.0,30,22,1220.2,1150.8,2024-04-16T07:02:11,241.0,248.0,816.0,170.0,8422.855,8516.012
1686517756.0,running,2023-06-11T21:09:16+0000,2023-06-11T23:04:04+0000,21118.2,1654376614.0,-416416945.0,27,19,101.20000000000005,6.199999999999989,2023-06-12T08:34:04,180.0,178.0,1257.0,172.0,6883.32,6883.32
1677051519.0,running,2023-02-22T07:38:39+0000,2023-02-22T08:15:08+0000,4156.16,-569828084.0,-186460975.0,29,23,1213.4,1193.2,2023-02-22T05:15:08,70.0,74.0,239.0,149.0,2183.908,2183.908
1720595393.0,running,2024-07-10T07:09:53+0000,2024-07-10T08:58:47+0000,17477.9,-569825805.0,-186466730.0,30,20,1228.0,1157.2,2024-07-10T05:58:47,190.0,195.0,593.0,166.0,6519.102,6519.102
1651735646.0,running,2022-05-05T07:27:26+0000,2022-05-05T08:24:43+0000,10216.94,-569829872.0,-186456247.0,29,23,1215.0,1203.0,2022-05-05T05:24:43,75.0,78.0,677.0,176.0,3428.598,3428.598
1626335400.0,running,2021-07-15T07:50:00+0000,2021-07-15T08:41:39+0000,5300.68,-569830446.0,-186455999.0,26,20,1214.4,1201.2,2021-07-15T05:41:39,49.0,52.0,323.0,158.0,1576.643,1595.671
1632643937.0,running,2021-09-26T08:12:17+0000,2021-09-26T08:42:26+0000,5316.75,-569830681.0,-186456327.0,29,23,1192.2,1173.0,2021-09-26T05:42:26,50.0,56.0,253.0,142.0,1750.567,1750.567
1653548883.0,running,2022-05-26T07:08:03+0000,2022-05-26T07:46:05+0000,7131.13,-569830715.0,-186456493.0,26,21,1212.0,1188.0,2022-05-26T04:46:05,52.0,67.0,442.0,187.0,2277.303,2277.303
1691788144.0,running,2023-08-11T21:09:04+0000,2023-08-12T00:48:58+0000,37499.39,1654377400.0,-416417777.0,25,16,101.20000000000005,24.399999999999977,2023-08-12T10:18:58,294.0,309.0,1692.0,174.0,13181.488,13181.488
1651131614.0,running,2022-04-28T07:40:14+0000,2022-04-28T08:09:08+0000,5362.24,-569830224.0,-186456641.0,28,21,1214.4,1201.2,2022-04-28T05:09:08,51.0,56.0,304.0,171.0,1729.239,1729.239
1713859210.0,running,2024-04-23T08:00:10+0000,2024-04-23T10:03:42+0000,17881.79,-569825644.0,-186466293.0,30,24,1221.0,1152.0,2024-04-23T07:03:42,198.0,196.0,635.0,167.0,7070.932,7400.174
1680907217.0,running,2023-04-07T22:40:17+0000,2023-04-08T01:14:18+0000,19863.27,1653722032.0,-416643107.0,28,21,37.39999999999998,-10.199999999999989,2023-04-08T10:44:18,133.0,138.0,1110.0,180.0,9232.405,9232.405
1618127696.0,running,2021-04-11T07:54:56+0000,2021-04-11T09:21:29+0000,9005.09,,,29,25,1199.0,1199.0,2021-04-11T06:21:29,9.0,23.0,815.0,168.0,3688.554,3688.554
1614238153.0,running,2021-02-25T07:29:13+0000,2021-02-25T08:45:40+0000,13607.32,,,30,28,1181.0,1167.8,2021-02-25T05:45:40,5.0,12.0,765.0,157.0,4531.723,4575.014
1617264139.0,running,2021-04-01T08:02:19+0000,2021-04-01T09:32:55+0000,10349.55,,,31,29,1215.4,1195.8,2021-04-01T06:32:55,4.0,13.0,766.0,168.0,3930.531,3930.531
1646122586.0,running,2022-03-01T08:16:26+0000,2022-03-01T08:47:46+0000,5347.91,-569830553.0,-186456067.0,29,23,1212.0,1199.0,2022-03-01T05:47:46,54.0,61.0,323.0,164.0,1872.818,1872.818
1716109798.0,running,2024-05-19T09:09:58+0000,2024-05-19T09:19:34+0000,1028.06,-569827202.0,-186468988.0,28,24,1177.6,1174.0,2024-05-19T06:19:34,1.0,2.0,80.0,136.0,567.577,567.577
1715673234.0,running,2024-05-14T07:53:54+0000,2024-05-14T10:04:09+0000,20145.06,-569826212.0,-186465952.0,30,23,1226.2,1157.8,2024-05-14T07:04:09,188.0,195.0,713.0,159.0,7804.943,7804.943
1616920029.0,running,2021-03-28T08:27:09+0000,2021-03-28T09:17:52+0000,5308.71,-569830656.0,-186455683.0,28,22,1213.6,1203.6,2021-03-28T06:17:52,50.0,54.0,347.0,183.0,1538.972,1538.972
1613819772.0,running,2021-02-20T11:16:12+0000,2021-02-20T11:17:40+0000,164.12,-569828923.0,-186466305.0,25,25,1176.2,1173.8,2021-02-20T08:17:40,1.0,0.0,6.0,137.0,78.85,78.85
1681506551.0,running,2023-04-14T21:09:11+0000,2023-04-14T23:40:20+0000,23697.24,1654373974.0,-416418470.0,28,21,101.20000000000005,9.600000000000023,2023-04-15T09:10:20,157.0,173.0,1289.0,169.0,8816.463,8816.463
1679692380.0,running,2023-03-24T21:13:00+0000,2023-03-24T22:42:45+0000,11319.65,1652565577.0,-415800115.0,26,19,-5.800000000000011,-27.0,2023-03-25T09:12:45,41.0,48.0,556.0,154.0,5371.104,5371.104
1674632478.0,running,2023-01-25T07:41:18+0000,2023-01-25T08:12:00+0000,3124.62,-569830835.0,-186455746.0,30,24,1214.0,1204.0,2023-01-25T05:12:00,26.0,34.0,95.0,85.0,1837.64,1837.64
1623309278.0,running,2021-06-10T07:14:38+0000,2021-06-10T08:43:12+0000,9336.19,,,29,26,1189.6,1182.8,2021-06-10T05:43:12,5.0,12.0,697.0,164.0,3809.268,3809.268
1670311131.0,running,2022-12-06T07:18:51+0000,2022-12-06T08:28:12+0000,13623.18,-569830364.0,-186455899.0,28,21,1208.8,1189.6,2022-12-06T05:28:12,121.0,133.0,764.0,176.0,4154.618,4154.618
1710833260.0,running,2024-03-19T07:27:40+0000,2024-03-19T09:44:14+0000,21080.2,-569826034.0,-186466694.0,30,27,1188.8,1164.4,2024-03-19T06:44:14,220.0,225.0,874.0,173.0,8184.159,8184.159
1669965835.0,running,2022-12-02T07:23:55+0000,2022-12-02T08:11:15+0000,8074.68,-569831466.0,-186456406.0,28,23,1237.4,1190.8,2022-12-02T05:11:15,243.0,251.0,500.0,156.0,2836.122,2836.122
1657440570.0,running,2022-07-10T08:09:30+0000,2022-07-10T08:40:59+0000,5750.99,-569830676.0,-186456470.0,26,21,1212.4,1190.4,2022-07-10T05:40:59,62.0,81.0,346.0,164.0,1883.399,1883.399
1689887808.0,running,2023-07-20T21:16:48+0000,2023-07-20T22:18:23+0000,8668.42,1654377592.0,-416416020.0,20,13,334.4,85.20000000000005,2023-07-21T07:48:23,234.0,233.0,572.0,170.0,3408.057,3688.183
1720855088.0,running,2024-07-13T07:18:08+0000,2024-07-13T09:32:48+0000,17919.77,-569830151.0,-186457319.0,29,18,1252.4,1180.8,2024-07-13T06:32:48,198.0,212.0,621.0,170.0,6574.645,6574.645
1633592896.0,running,2021-10-07T07:48:16+0000,2021-10-07T08:18:18+0000,5306.59,-569830769.0,-186456207.0,30,25,1214.2,1199.6,2021-10-07T05:18:18,51.0,57.0,330.0,179.0,1794.622,1794.622
1638691114.0,running,2021-12-05T07:58:34+0000,2021-12-05T08:27:37+0000,5341.59,-569830351.0,-186455912.0,28,23,1212.2,1199.0,2021-12-05T05:27:37,48.0,53.0,274.0,154.0,1738.812,1738.812
1637653591.0,running,2021-11-23T07:46:31+0000,2021-11-23T08:25:41+0000,7094.76,-569831038.0,-186456032.0,29,23,1213.6,1195.8,2021-11-23T05:25:41,47.0,60.0,448.0,175.0,2344.409,2344.409
1665300379.0,running,2022-10-09T07:26:19+0000,2022-10-09T08:27:26+0000,10213.76,-569830395.0,-186456725.0,31,22,1212.8,1197.6,2022-10-09T05:27:26,92.0,122.0,573.0,169.0,3623.508,3623.508
1696032561.0,running,2023-09-30T00:09:21+0000,2023-09-30T00:23:18+0000,2357.8,1654647733.0,-416372694.0,32,31,156.20000000000005,103.60000000000002,2023-09-30T09:53:18,5.0,56.0,153.0,169.0,831.553,831.553
1651997402.0,running,2022-05-08T08:10:02+0000,2022-05-08T08:39:46+0000,5400.56,-569830874.0,-186456541.0,28,22,1214.8,1197.8,2022-05-08T05:39:46,60.0,66.0,328.0,157.0,1776.78,1776.78
1663141726.0,running,2022-09-14T07:48:46+0000,2022-09-14T08:17:39+0000,5352.63,-569831213.0,-186456679.0,29,24,1212.8,1199.4,2022-09-14T05:17:39,52.0,55.0,310.0,156.0,1728.036,1728.036
1714377720.0,running,2024-04-29T08:02:00+0000,2024-04-29T10:03:51+0000,19695.86,-569818816.0,-186468441.0,30,23,1179.2,1162.0,2024-04-29T07:03:51,168.0,172.0,748.0,185.0,7298.983,7298.983
1700120460.0,running,2023-11-16T07:41:00+0000,2023-11-16T08:39:22+0000,10271.28,-569825820.0,-186465695.0,31,25,1226.8,1156.0,2023-11-16T05:39:22,127.0,132.0,579.0,173.0,3489.105,3489.105
1674027220.0,running,2023-01-18T07:33:40+0000,2023-01-18T08:21:23+0000,8027.51,-569835457.0,-186458047.0,28,22,1217.6,1169.2,2023-01-18T05:21:23,245.0,253.0,492.0,180.0,2857.479,2857.479
1721894375.0,running,2024-07-25T07:59:35+0000,2024-07-25T10:04:27+0000,18825.53,-569825584.0,-186466164.0,27,16,1228.8,1156.6,2024-07-25T07:04:27,201.0,206.0,1271.0,175.0,7482.537,7482.537
1621755423.0,running,2021-05-23T07:37:03+0000,2021-05-23T08:32:34+0000,6244.42,-569830530.0,-186456595.0,27,21,1212.6,1196.4,2021-05-23T05:32:34,44.0,54.0,270.0,184.0,1826.421,1826.421
1677224971.0,running,2023-02-24T07:49:31+0000,2023-02-24T08:21:09+0000,3405.17,-569826322.0,-186463403.0,29,25,1189.0,1172.0,2023-02-24T05:21:09,48.0,50.0,201.0,149.0,1892.806,1892.806
1722174775.0,running,2024-07-28T13:52:55+0000,2024-07-28T15:59:44+0000,21606.08,-883946382.0,55518710.0,29,21,2604.8,2558.2,2024-07-28T10:59:44,97.0,107.0,1275.0,178.0,7593.4,7593.4
